name	smiles	ingredient
(4S)-4-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[2-[[(2S)-2-[[(2S)-2-[[(4R,7S,10S,13S,16S,19S,22R)-22-amino-16-(2-amino-2-oxoethyl)-7-[(1R)-1-hydroxyethyl]-10,19-bis(hydroxymethyl)-13-(2-methylpropyl)-6,9,12,15,18,21-hexaoxo-1,2-dithia-5,8,11,14,17,20-hexazacyclotricosane-4-carbonyl]amino]-3-methylbutanoyl]amino]-4-methylpentanoyl]amino]acetyl]amino]hexanoyl]amino]-4-methylpentanoyl]amino]-3-hydroxypropanoyl]amino]-5-oxopentanoyl]amino]-5-[[(2S)-1-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S,3R)-1-[[(2S)-1-[(2S)-2-[[(2S)-1-[[(2S,3R)-1-[[(2S)-4-amino-1-[[(2S,3R)-1-[[2-[[(2S)-1-[[2-[[(2S,3R)-1-[(2S)-2-carbamoylpyrrolidin-1-yl]-3-hydroxy-1-oxobutan-2-yl]amino]-2-oxoethyl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]carbamoyl]pyrrolidin-1-yl]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxohexan-2-yl]amino]-3-(1H-imidazol-4-yl)-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-5-oxopentanoic acid	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC(=O)N)CO)N)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC2=CNC=N2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N4CCCC4C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(C)O)C(=O)N5CCCC5C(=O)N)C(C)O)CO	CALCITONIN SALMON
calcium;dichloride	[Cl-].[Cl-].[Ca+2]	CALCIUM CHLORIDE
calcium;disodium;2-[2-[bis(carboxylatomethyl)amino]ethyl-(carboxylatomethyl)amino]acetate	C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2]	EDETATE CALCIUM DISODIUM
calcium;(3R,4S,5R,6R)-2,3,4,5,6,7-hexahydroxyheptanoate	C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.[Ca+2]	CALCIUM GLUCEPTATE
3,6-diamino-N-[[(8Z)-15-amino-11-(2-amino-1,4,5,6-tetrahydropyrimidin-6-yl)-8-[(carbamoylamino)methylidene]-2-(hydroxymethyl)-3,6,9,12,16-pentaoxo-1,4,7,10,13-pentazacyclohexadec-5-yl]methyl]hexanamide;sulfuric acid	C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CNC(=O)CC(CCCN)N)CO)N)N.OS(=O)(=O)O	CAPREOMYCIN SULFATE
azanide;cyclobutane-1,1-dicarboxylic acid;platinum(2+)	C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2]	CARBOPLATIN
2-amino-2-(hydroxymethyl)propane-1,3-diol;(Z)-7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxy-3-methyloct-1-enyl]cyclopentyl]hept-5-enoic acid	CCCCCC(C)(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O	CARBOPROST TROMETHAMINE
rubidium-82(1+);chloride	[Cl-].[Rb+]	RUBIDIUM CHLORIDE RB-82
1-isocyano-2-methoxy-2-methylpropane;technetium	CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[Tc]	TECHNETIUM TC-99M SESTAMIBI KIT
(3R)-3-hydroxy-4-(trimethylazaniumyl)butanoate	C[N+](C)(C)CC(CC(=O)[O-])O	LEVOCARNITINE
3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-12,14-dihydroxy-3-[(2R,4S,5S,6R)-4-hydroxy-5-[(2S,4S,5S,6R)-4-hydroxy-5-[(2S,4S,5S,6R)-4-hydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one	CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)O)O	DESLANOSIDE
sodium;(6R,7R)-3-(acetyloxymethyl)-8-oxo-7-[(2-pyridin-4-ylsulfanylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)[O-].[Na+]	CEPHAPIRIN SODIUM
(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;chloride;hydrate;hydrochloride	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.O.Cl.[Cl-]	CEFEPIME HYDROCHLORIDE
sodium;(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)[O-].[Na+]	CEFTIZOXIME SODIUM
(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;hydrochloride	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.Cl	CEFMENOXIME HYDROCHLORIDE
sodium;(6R,7R)-7-[[(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-(4-hydroxyphenyl)acetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-].[Na+]	CEFOPERAZONE SODIUM
disodium;(6R,7S)-7-[[4-(2-amino-1-carboxylato-2-oxoethylidene)-1,3-dithietane-2-carbonyl]amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-].[Na+].[Na+]	CEFOTETAN DISODIUM
sodium;(6R,7R)-3-(acetyloxymethyl)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-].[Na+]	CEFOTAXIME SODIUM
sodium;(6R,7S)-3-(carbamoyloxymethyl)-7-methoxy-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3.[Na+]	CEFOXITIN SODIUM
sodium;(6R,7R)-7-[[(2R)-2-(4-hydroxyphenyl)-2-[(6-methyl-4-oxo-1H-pyridine-3-carbonyl)amino]acetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CC1=CC(=O)C(=CN1)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-].[Na+]	CEFPIRAMIDE SODIUM
(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino]-8-oxo-3-(pyridin-1-ium-1-ylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]	CEFTAZIDIME
sodium;(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(2-carboxylatopropan-2-yloxyimino)acetyl]amino]-8-oxo-3-(pyridin-1-ium-1-ylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CC(C)(C(=O)[O-])ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-].[Na+]	CEFTAZIDIME SODIUM
sodium;(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(2-methyl-5,6-dioxo-1H-1,2,4-triazin-3-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+]	CEFTRIAXONE SODIUM
sodium;(6R,7R)-3-(carbamoyloxymethyl)-7-[[(2Z)-2-(furan-2-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-].[Na+]	CEFUROXIME SODIUM
2-morpholin-4-ylethyl (E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoate;hydrochloride	CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O.Cl	MYCOPHENOLATE MOFETIL HYDROCHLORIDE
sodium;(6R,7R)-3-(acetyloxymethyl)-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)[O-].[Na+]	CEPHALOTHIN SODIUM
(6R,7R)-7-[[2-(2-amino-1,3-thiazol-4-yl)acetyl]amino]-3-[[1-[2-(dimethylamino)ethyl]tetrazol-5-yl]sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;dihydrochloride	CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl.Cl	CEFOTIAM HYDROCHLORIDE
disodium;(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)methyl phosphate	C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)([O-])[O-])C3=CC=CC=C3.[Na+].[Na+]	FOSPHENYTOIN SODIUM
(7S,9S)-9-acetyl-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione;hydrochloride	CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl	DAUNORUBICIN HYDROCHLORIDE
(2S)-1-butyl-N-(2,6-dimethylphenyl)piperidine-2-carboxamide;hydrochloride	CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl	LEVOBUPIVACAINE HYDROCHLORIDE
sodium;4-[(2R,3R)-2-[(2,2-dichloroacetyl)amino]-3-hydroxy-3-(4-nitrophenyl)propoxy]-4-oxobutanoate	C1=CC(=CC=C1C(C(COC(=O)CCC(=O)[O-])NC(=O)C(Cl)Cl)O)[N+](=O)[O-].[Na+]	CHLORAMPHENICOL SODIUM SUCCINATE
[3-(carbamoylamino)-2-methoxypropyl](197Hg)mercury-197(1+);chloride	COC(CNC(=O)N)C[Hg+].[Cl-]	CHLORMERODRIN HG-197
sodium;6-chloro-1,1-dioxo-1lambda6,2,4-benzothiadiazin-2-ide-7-sulfonamide	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)[N-]C=N2.[Na+]	CHLOROTHIAZIDE SODIUM
2-[[2-(3-bromo-2,4,6-trimethylanilino)-2-oxoethyl]-(carboxymethyl)amino]acetic acid;technetium-99	CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C.[Tc]	TECHNETIUM TC-99M MEBROFENIN KIT
3-[[6-(3-carboxy-2,4,6-triiodoanilino)-6-oxohexanoyl]amino]-2,4,6-triiodobenzoic acid;(2R,3R,4R,5S)-6-(methylamino)hexane-1,2,3,4,5-pentol	CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I	IODIPAMIDE MEGLUMINE
disodium;3-[[6-(3-carboxylato-2,4,6-triiodoanilino)-6-oxohexanoyl]amino]-2,4,6-triiodobenzoate	C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)[O-])I)I)I)C(=O)[O-])I.[Na+].[Na+]	IODIPAMIDE SODIUM
3-[3-[2-[2-[2-[3-(3-carboxy-2,4,6-triiodoanilino)-3-oxopropoxy]ethoxy]ethoxy]ethoxy]propanoylamino]-2,4,6-triiodobenzoic acid;(2R,3R,4R,5S)-6-(methylamino)hexane-1,2,3,4,5-pentol	CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I	IODOXAMATE MEGLUMINE
disodium;dioxido(dioxo)(51Cr)chromium-51	[O-][Cr](=O)(=O)[O-].[Na+].[Na+]	SODIUM CHROMATE CR-51
(3S)-4-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S,3R)-1-[[(2S)-1-[(2S)-2-[[(2S)-5-amino-1-[[(2S,3R)-1-[[(2S)-1-[[(2S,3S)-1-[[2-[[(2S)-1-[[2-[[(2S)-1-[(2S)-2-carbamoylpyrrolidin-1-yl]-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxopentan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1,5-dioxopentan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-3-(1H-imidazol-4-yl)-1-oxopropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxohexan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-[[(2S)-5-amino-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3R)-2-[[2-[[(2S)-2-[[(2S)-2-[[(4R,7S,10S,13S,16S,22R)-22-amino-16-(2-amino-2-oxoethyl)-7-[(1R)-1-hydroxyethyl]-10-(hydroxymethyl)-13-(2-methylpropyl)-6,9,12,15,18,21-hexaoxo-1,2-dithia-5,8,11,14,17,20-hexazacyclotricosane-4-carbonyl]amino]-4-methylsulfanylbutanoyl]amino]-4-methylpentanoyl]amino]acetyl]amino]-3-hydroxybutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxybutanoyl]amino]-5-oxopentanoyl]amino]-4-oxobutanoic acid	CCC(C)C(C(=O)NCC(=O)NC(C(C)C)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)NC(=O)C(C(C)O)NC(=O)C(CC4=CNC=N4)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)O)NC(=O)C(CC7=CC=C(C=C7)O)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CCSC)NC(=O)C8CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N8)C(C)O)CO)CC(C)C)CC(=O)N)N	CALCITONIN HUMAN
[(2S)-1-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxypropan-2-yl]oxymethylphosphonic acid	C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O	CIDOFOVIR
1-cyano-2-methyl-3-[2-[(5-methyl-1H-imidazol-4-yl)methylsulfanyl]ethyl]guanidine;hydrochloride	CC1=C(N=CN1)CSCCNC(=NC)NC#N.Cl	CIMETIDINE HYDROCHLORIDE
benzenesulfonate;5-[3-[(1R,2R)-1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propanoyloxy]pentyl 3-[(1R,2R)-1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propanoate	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]	CISATRACURIUM BESYLATE
azane;dichloroplatinum	N.N.Cl[Pt]Cl	CISPLATIN
N-(2-methylphenyl)-2-(propylamino)propanamide;hydrochloride	CCCNC(C)C(=O)NC1=CC=CC=C1C.Cl	PRILOCAINE HYDROCHLORIDE
(2R,3S,5R)-5-(6-amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol	C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O	CLADRIBINE
N-(2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine;hydrochloride	C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl	CLONIDINE HYDROCHLORIDE
(2S,5R,6R)-6-(azepan-1-ylmethylideneamino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)O)C	AMDINOCILLIN
3-acetamido-2,4,6-triiodo-5-(methylcarbamoyl)benzoic acid;(2R,3R,4R,5S)-6-(methylamino)hexane-1,2,3,4,5-pentol	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I.CNCC(C(C(C(CO)O)O)O)O	IOTHALAMATE MEGLUMINE
9-chloro-5-(4-hydroxyphenyl)-2,3,4,5-tetrahydro-1H-3-benzazepine-7,8-diol;methanesulfonic acid	CS(=O)(=O)O.C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O	FENOLDOPAM MESYLATE
[2-[(8S,9S,10R,13S,14S,17R)-17-hydroxy-10,13-dimethyl-3,11-dioxo-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate	CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O	CORTISONE ACETATE
zinc;(4S)-4-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-4-amino-2-[[(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-6-amino-2-[[2-[[(2S)-2-[[(2S)-1-[(2S)-6-amino-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-hydroxypropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylsulfanylbutanoyl]amino]-4-carboxybutanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-phenylpropanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]acetyl]amino]hexanoyl]pyrrolidine-2-carbonyl]amino]-3-methylbutanoyl]amino]acetyl]amino]hexanoyl]amino]hexanoyl]amino]-5-carbamimidamidopentanoyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]-3-methylbutanoyl]amino]hexanoyl]amino]-3-methylbutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]pyrrolidine-2-carbonyl]amino]-4-oxobutanoyl]amino]acetyl]amino]propanoyl]amino]-4-carboxybutanoyl]amino]-3-carboxypropanoyl]amino]-4-carboxybutanoyl]amino]-3-hydroxypropanoyl]amino]propanoyl]amino]-5-[[(2S)-1-[[(2S)-1-[(2S)-2-[[(2S)-1-[[(2S)-4-carboxy-1-[[(1S)-1-carboxy-2-phenylethyl]amino]-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid;hydroxide	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C4CCCN4C(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C(C(C)C)NC(=O)C6CCCN6C(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(C(C)C)NC(=O)C7CCCN7C(=O)C(CCCCN)NC(=O)CNC(=O)C(CC8=CNC9=CC=CC=C98)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC1=CN=CN1)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CO)N.[OH-].[Zn+2]	CORTICOTROPIN-ZINC HYDROXIDE
(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-6-amino-2-[[2-[[(2S)-2-[[(2S)-1-[(2S)-6-amino-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-hydroxypropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylsulfanylbutanoyl]amino]-4-carboxybutanoyl]amino]-3-(1H-imidazol-4-yl)propanoyl]amino]-3-phenylpropanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]acetyl]amino]hexanoyl]pyrrolidine-2-carbonyl]amino]-3-methylbutanoyl]amino]acetyl]amino]hexanoyl]amino]hexanoyl]amino]-5-carbamimidamidopentanoyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]-3-methylbutanoyl]amino]hexanoyl]amino]-3-methylbutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]pyrrolidine-2-carboxylic acid	CC(C)C(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)N3CCCC3C(=O)O)NC(=O)C4CCCN4C(=O)C(CCCCN)NC(=O)CNC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC8=CNC=N8)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CO)N	COSYNTROPIN
(E)-but-2-enedioic acid;N-[4-[4-[ethyl(heptyl)amino]-1-hydroxybutyl]phenyl]methanesulfonamide	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O	IBUTILIDE FUMARATE
